0_answers,0_clear_goals,0_course_name,0_course_rate,0_course_requirements,0_dept,0_feedback,0_hrs_week,0_level,0_num,0_prof_interest,0_respect,0_semester,0_semester_int,0_students,0_subject_importance,0_subject_matter,0_teaching_rate,0_year,1_answers,1_clear_goals,1_course_name,1_course_rate,1_course_requirements,1_dept,1_feedback,1_hrs_week,1_level,1_num,1_prof_interest,1_respect,1_semester,1_semester_int,1_students,1_subject_importance,1_subject_matter,1_teaching_rate,1_year,2_answers,2_clear_goals,2_course_name,2_course_rate,2_course_requirements,2_dept,2_feedback,2_hrs_week,2_level,2_num,2_prof_interest,2_respect,2_semester,2_semester_int,2_students,2_subject_importance,2_subject_matter,2_teaching_rate,2_year,3_answers,3_clear_goals,3_course_name,3_course_rate,3_course_requirements,3_dept,3_feedback,3_hrs_week,3_level,3_num,3_prof_interest,3_respect,3_semester,3_semester_int,3_students,3_subject_importance,3_subject_matter,3_teaching_rate,3_year,4_answers,4_clear_goals,4_course_name,4_course_rate,4_course_requirements,4_dept,4_feedback,4_hrs_week,4_level,4_num,4_prof_interest,4_respect,4_semester,4_semester_int,4_students,4_subject_importance,4_subject_matter,4_teaching_rate,4_year
4,4.75,EDITING & PUBLISH,4.5,4.5,ENG,4.75,5.75,Undergraduate,76306,4.5,4.75,Fall,9,6,4.75,4.25,4.5,2016,2,5.0,EDITING & PUBLISH,5.0,5.0,ENG,5.0,5.0,Undergraduate,76306,5.0,5.0,Spring,1,3,5.0,5.0,5.0,2016,1,4.0,EDITING & PUBLISH,4.0,3.0,ENG,4.0,11.0,Undergraduate,76306,4.0,4.0,Fall,9,4,4.0,4.0,4.0,2014,5,4.4,EDITING & PUBLISH,4.8,4.2,ENG,4.0,,Undergraduate,76306,4.2,4.8,Spring,1,9,4.6,4.25,4.4,2014,5,4.8,EDITING & PUBLISH,4.8,4.4,ENG,4.4,,Undergraduate,76306,4.6,5.0,Fall,9,10,4.8,4.2,4.8,2013
2,5.0,EDITING & PUBLISH,5.0,5.0,ENG,5.0,5.0,Undergraduate,76306,5.0,5.0,Spring,1,3,5.0,5.0,5.0,2016,1,4.0,EDITING & PUBLISH,4.0,3.0,ENG,4.0,11.0,Undergraduate,76306,4.0,4.0,Fall,9,4,4.0,4.0,4.0,2014,5,4.4,EDITING & PUBLISH,4.8,4.2,ENG,4.0,,Undergraduate,76306,4.2,4.8,Spring,1,9,4.6,4.25,4.4,2014,5,4.8,EDITING & PUBLISH,4.8,4.4,ENG,4.4,,Undergraduate,76306,4.6,5.0,Fall,9,10,4.8,4.2,4.8,2013,2,5.0,EDITING & PUBLISH,5.0,5.0,ENG,5.0,,Undergraduate,76306,5.0,5.0,Spring,1,4,5.0,5.0,5.0,2013
1,5.0,EDITING & PUBLISH,5.0,5.0,ENG,5.0,2.0,Undergraduate,76306,5.0,5.0,Fall,9,5,5.0,5.0,5.0,2017,1,5.0,EDITING & PUBLISH,5.0,5.0,ENG,5.0,11.0,Undergraduate,76306,5.0,5.0,Spring,1,2,5.0,5.0,5.0,2017,4,4.75,EDITING & PUBLISH,4.5,4.5,ENG,4.75,5.75,Undergraduate,76306,4.5,4.75,Fall,9,6,4.75,4.25,4.5,2016,2,5.0,EDITING & PUBLISH,5.0,5.0,ENG,5.0,5.0,Undergraduate,76306,5.0,5.0,Spring,1,3,5.0,5.0,5.0,2016,1,4.0,EDITING & PUBLISH,4.0,3.0,ENG,4.0,11.0,Undergraduate,76306,4.0,4.0,Fall,9,4,4.0,4.0,4.0,2014
1,5.0,EDITING & PUBLISH,5.0,5.0,ENG,5.0,11.0,Undergraduate,76306,5.0,5.0,Spring,1,2,5.0,5.0,5.0,2017,4,4.75,EDITING & PUBLISH,4.5,4.5,ENG,4.75,5.75,Undergraduate,76306,4.5,4.75,Fall,9,6,4.75,4.25,4.5,2016,2,5.0,EDITING & PUBLISH,5.0,5.0,ENG,5.0,5.0,Undergraduate,76306,5.0,5.0,Spring,1,3,5.0,5.0,5.0,2016,1,4.0,EDITING & PUBLISH,4.0,3.0,ENG,4.0,11.0,Undergraduate,76306,4.0,4.0,Fall,9,4,4.0,4.0,4.0,2014,5,4.4,EDITING & PUBLISH,4.8,4.2,ENG,4.0,,Undergraduate,76306,4.2,4.8,Spring,1,9,4.6,4.25,4.4,2014
2,5.0,MEDIA/FILM STUDIES,5.0,5.0,ENG,5.0,3.5,Undergraduate,76339,5.0,5.0,Spring,1,7,5.0,5.0,5.0,2016,6,4.5,MEDIA/FILM STUDIES,4.5,4.33,ENG,4.0,8.0,Undergraduate,76339,4.33,4.67,Fall,9,9,4.67,4.67,4.5,2015,4,4.25,ADV STDS FLM MDA,4.5,4.0,ENG,4.25,6.5,Undergraduate,76339,4.5,5.0,Fall,9,7,4.5,4.25,4.5,2014,5,3.2,ADV STDS FLM MDA,3.6,3.8,ENG,3.6,,Undergraduate,76339,4.6,4.6,Spring,1,10,3.6,3.0,4.0,2014,4,4.75,ADV FLM MEDIA STDS,4.75,4.75,ENG,4.5,,Undergraduate,76339,5.0,5.0,Fall,9,14,4.5,4.75,4.75,2013
6,4.5,MEDIA/FILM STUDIES,4.5,4.33,ENG,4.0,8.0,Undergraduate,76339,4.33,4.67,Fall,9,9,4.67,4.67,4.5,2015,4,4.25,ADV STDS FLM MDA,4.5,4.0,ENG,4.25,6.5,Undergraduate,76339,4.5,5.0,Fall,9,7,4.5,4.25,4.5,2014,5,3.2,ADV STDS FLM MDA,3.6,3.8,ENG,3.6,,Undergraduate,76339,4.6,4.6,Spring,1,10,3.6,3.0,4.0,2014,4,4.75,ADV FLM MEDIA STDS,4.75,4.75,ENG,4.5,,Undergraduate,76339,5.0,5.0,Fall,9,14,4.5,4.75,4.75,2013,16,4.13,ADV FLM MEDIA STDS,4.19,4.13,ENG,4.25,,Undergraduate,76339,4.19,4.75,Spring,1,17,3.94,4.38,4.0,2013
6,4.83,LITRY JOURNLM WRKSHP,4.67,4.67,ENG,5.0,6.5,Undergraduate,76360,5.0,5.0,Spring,1,13,4.83,4.5,4.83,2017,9,4.56,LITRY JOURNLM WRKSHP,4.56,4.22,ENG,4.89,8.38,Undergraduate,76360,4.89,4.89,Spring,1,15,4.78,4.56,4.56,2016,5,3.0,LITRY JOURNLM WRKSHP,3.6,2.6,ENG,4.4,6.2,Undergraduate,76360,4.6,4.8,Spring,1,13,4.0,3.8,3.6,2015,6,4.5,LITRY JOURNLM WRKSHP,4.83,4.17,ENG,4.67,,Undergraduate,76360,4.83,5.0,Spring,1,9,4.83,4.5,5.0,2014,6,5.0,LITRY JOURNLM WRKSHP,4.83,4.67,ENG,5.0,,Undergraduate,76360,5.0,5.0,Spring,1,12,5.0,5.0,5.0,2013
10,4.1,READING IN FORMS,4.3,3.9,ENG,3.9,6.5,Undergraduate,76364,4.6,4.0,Fall,9,18,4.5,4.4,4.2,2015,7,4.57,READING IN FORMS,4.71,4.29,ENG,4.29,7.57,Undergraduate,76364,5.0,5.0,Spring,1,16,4.71,4.57,4.57,2015,8,4.63,RDNGS IN FORMS,4.5,4.38,ENG,4.5,8.38,Undergraduate,76364,4.5,4.75,Fall,9,10,4.38,4.63,4.5,2014,9,4.11,RDNGS IN FORMS FICTN,4.67,4.11,ENG,4.33,,Undergraduate,76364,4.67,4.89,Spring,1,15,4.56,4.78,4.89,2014,12,3.5,RDNGS IN FORMS FICTN,4.17,3.25,ENG,4.0,,Undergraduate,76364,4.58,4.58,Fall,9,18,4.25,3.75,4.08,2013
14,3.71,READING IN FORMS,3.64,3.29,ENG,3.64,5.0,Undergraduate,76364,4.43,4.86,Fall,9,16,4.0,3.64,3.79,2017,9,4.11,READING IN FORMS,4.44,4.11,ENG,4.33,7.0,Undergraduate,76364,4.78,4.56,Fall,9,17,4.67,4.56,4.44,2016,10,4.1,READING IN FORMS,4.3,3.9,ENG,3.9,6.5,Undergraduate,76364,4.6,4.0,Fall,9,18,4.5,4.4,4.2,2015,7,4.57,READING IN FORMS,4.71,4.29,ENG,4.29,7.57,Undergraduate,76364,5.0,5.0,Spring,1,16,4.71,4.57,4.57,2015,8,4.63,RDNGS IN FORMS,4.5,4.38,ENG,4.5,8.38,Undergraduate,76364,4.5,4.75,Fall,9,10,4.38,4.63,4.5,2014
9,4.11,READING IN FORMS,4.44,4.11,ENG,4.33,7.0,Undergraduate,76364,4.78,4.56,Fall,9,17,4.67,4.56,4.44,2016,10,4.1,READING IN FORMS,4.3,3.9,ENG,3.9,6.5,Undergraduate,76364,4.6,4.0,Fall,9,18,4.5,4.4,4.2,2015,7,4.57,READING IN FORMS,4.71,4.29,ENG,4.29,7.57,Undergraduate,76364,5.0,5.0,Spring,1,16,4.71,4.57,4.57,2015,8,4.63,RDNGS IN FORMS,4.5,4.38,ENG,4.5,8.38,Undergraduate,76364,4.5,4.75,Fall,9,10,4.38,4.63,4.5,2014,9,4.11,RDNGS IN FORMS FICTN,4.67,4.11,ENG,4.33,,Undergraduate,76364,4.67,4.89,Spring,1,15,4.56,4.78,4.89,2014
12,4.27,BEGINING POETRY WKSP,4.27,4.25,ENG,4.83,6.5,Undergraduate,76365,4.42,4.55,Fall,9,14,4.42,4.36,4.36,2015,2,3.0,BEGINING POETRY WKSP,3.0,3.0,ENG,3.0,6.5,Undergraduate,76365,5.0,3.5,Spring,1,8,5.0,3.0,3.0,2015,7,4.0,BEGINING POETRY WKSP,4.57,3.71,ENG,4.71,6.29,Undergraduate,76365,4.71,4.57,Fall,9,7,4.86,4.29,4.29,2014,5,4.2,BEGINING POETRY WKSP,4.8,4.4,ENG,5.0,,Undergraduate,76365,4.8,4.8,Spring,1,7,4.0,4.4,4.6,2014,6,4.5,BEGINING POETRY WKSP,4.67,4.17,ENG,5.0,,Undergraduate,76365,4.67,4.83,Fall,9,7,4.5,4.17,4.67,2013
2,3.0,BEGINING POETRY WKSP,3.0,3.0,ENG,3.0,6.5,Undergraduate,76365,5.0,3.5,Spring,1,8,5.0,3.0,3.0,2015,7,4.0,BEGINING POETRY WKSP,4.57,3.71,ENG,4.71,6.29,Undergraduate,76365,4.71,4.57,Fall,9,7,4.86,4.29,4.29,2014,5,4.2,BEGINING POETRY WKSP,4.8,4.4,ENG,5.0,,Undergraduate,76365,4.8,4.8,Spring,1,7,4.0,4.4,4.6,2014,6,4.5,BEGINING POETRY WKSP,4.67,4.17,ENG,5.0,,Undergraduate,76365,4.67,4.83,Fall,9,7,4.5,4.17,4.67,2013,7,4.57,BEGINING POETRY WKSP,5.0,4.71,ENG,5.0,,Undergraduate,76365,4.71,5.0,Spring,1,12,4.57,4.57,4.71,2013
9,4.33,BEGINING POETRY WKSP,4.56,4.11,ENG,4.67,7.0,Undergraduate,76365,4.56,4.67,Fall,9,11,4.33,4.11,4.33,2016,1,2.0,BEGINING POETRY WKSP,2.0,1.0,ENG,4.0,5.0,Undergraduate,76365,3.0,2.0,Spring,1,7,3.0,3.0,2.0,2016,12,4.27,BEGINING POETRY WKSP,4.27,4.25,ENG,4.83,6.5,Undergraduate,76365,4.42,4.55,Fall,9,14,4.42,4.36,4.36,2015,2,3.0,BEGINING POETRY WKSP,3.0,3.0,ENG,3.0,6.5,Undergraduate,76365,5.0,3.5,Spring,1,8,5.0,3.0,3.0,2015,7,4.0,BEGINING POETRY WKSP,4.57,3.71,ENG,4.71,6.29,Undergraduate,76365,4.71,4.57,Fall,9,7,4.86,4.29,4.29,2014
1,2.0,BEGINING POETRY WKSP,2.0,1.0,ENG,4.0,5.0,Undergraduate,76365,3.0,2.0,Spring,1,7,3.0,3.0,2.0,2016,12,4.27,BEGINING POETRY WKSP,4.27,4.25,ENG,4.83,6.5,Undergraduate,76365,4.42,4.55,Fall,9,14,4.42,4.36,4.36,2015,2,3.0,BEGINING POETRY WKSP,3.0,3.0,ENG,3.0,6.5,Undergraduate,76365,5.0,3.5,Spring,1,8,5.0,3.0,3.0,2015,7,4.0,BEGINING POETRY WKSP,4.57,3.71,ENG,4.71,6.29,Undergraduate,76365,4.71,4.57,Fall,9,7,4.86,4.29,4.29,2014,5,4.2,BEGINING POETRY WKSP,4.8,4.4,ENG,5.0,,Undergraduate,76365,4.8,4.8,Spring,1,7,4.0,4.4,4.6,2014
8,4.25,BEGINING POETRY WKSP,4.5,4.13,ENG,4.5,6.5,Undergraduate,76365,4.63,4.63,Fall,9,11,4.63,4.38,4.38,2017,11,4.64,BEGINING POETRY WKSP,4.64,4.55,ENG,4.73,7.45,Undergraduate,76365,4.64,4.73,Spring,1,15,4.82,4.82,4.64,2017,9,4.33,BEGINING POETRY WKSP,4.56,4.11,ENG,4.67,7.0,Undergraduate,76365,4.56,4.67,Fall,9,11,4.33,4.11,4.33,2016,1,2.0,BEGINING POETRY WKSP,2.0,1.0,ENG,4.0,5.0,Undergraduate,76365,3.0,2.0,Spring,1,7,3.0,3.0,2.0,2016,12,4.27,BEGINING POETRY WKSP,4.27,4.25,ENG,4.83,6.5,Undergraduate,76365,4.42,4.55,Fall,9,14,4.42,4.36,4.36,2015
11,4.64,BEGINING POETRY WKSP,4.64,4.55,ENG,4.73,7.45,Undergraduate,76365,4.64,4.73,Spring,1,15,4.82,4.82,4.64,2017,9,4.33,BEGINING POETRY WKSP,4.56,4.11,ENG,4.67,7.0,Undergraduate,76365,4.56,4.67,Fall,9,11,4.33,4.11,4.33,2016,1,2.0,BEGINING POETRY WKSP,2.0,1.0,ENG,4.0,5.0,Undergraduate,76365,3.0,2.0,Spring,1,7,3.0,3.0,2.0,2016,12,4.27,BEGINING POETRY WKSP,4.27,4.25,ENG,4.83,6.5,Undergraduate,76365,4.42,4.55,Fall,9,14,4.42,4.36,4.36,2015,2,3.0,BEGINING POETRY WKSP,3.0,3.0,ENG,3.0,6.5,Undergraduate,76365,5.0,3.5,Spring,1,8,5.0,3.0,3.0,2015
7,4.29,NEWS WRITING,4.29,4.29,ENG,4.57,7.57,Undergraduate,76372,4.0,4.57,Fall,9,12,4.57,4.43,4.0,2017,9,4.11,NEWS WRITING,4.22,4.0,ENG,4.22,6.33,Undergraduate,76372,4.44,4.78,Fall,9,14,4.44,4.11,4.22,2016,5,5.0,NEWS WRITING,4.8,5.0,ENG,4.8,7.4,Undergraduate,76372,5.0,5.0,Fall,9,9,5.0,4.8,5.0,2015,5,4.6,TOPICS IN JOURNALISM,4.4,5.0,ENG,5.0,4.4,Undergraduate,76372,4.8,5.0,Fall,9,9,4.8,5.0,5.0,2014,6,5.0,TOPICS IN JOURNALISM,5.0,5.0,ENG,4.83,,Undergraduate,76372,4.83,5.0,Fall,9,14,4.83,4.67,5.0,2013
10,4.9,ARGUMENT,4.9,4.9,ENG,4.9,9.0,Undergraduate,76373,4.9,4.9,Spring,1,16,4.8,4.9,4.8,2016,11,3.55,ARGUMENT,3.55,3.73,ENG,3.64,7.7,Undergraduate,76373,3.9100000000000006,4.45,Fall,9,17,3.9100000000000006,3.73,3.64,2015,11,4.73,TPC RHETORIC ARGUMNT,4.18,4.64,ENG,4.36,8.55,Undergraduate,76373,4.73,4.73,Fall,9,17,4.45,4.45,4.45,2014,16,4.6225000000000005,TPC RHETORIC ARGUMNT,4.2475000000000005,4.625,ENG,4.3774999999999995,,Undergraduate,76373,4.6225000000000005,4.8149999999999995,Spring,1,19,4.6850000000000005,4.625,4.5625,2014,15,3.67,TPC RHETORIC ARGUMNT,3.57,3.87,ENG,3.93,,Undergraduate,76373,3.73,4.47,Fall,9,16,3.64,3.8,3.93,2013
11,3.55,ARGUMENT,3.55,3.73,ENG,3.64,7.7,Undergraduate,76373,3.9100000000000006,4.45,Fall,9,17,3.9100000000000006,3.73,3.64,2015,11,4.73,TPC RHETORIC ARGUMNT,4.18,4.64,ENG,4.36,8.55,Undergraduate,76373,4.73,4.73,Fall,9,17,4.45,4.45,4.45,2014,16,4.6225000000000005,TPC RHETORIC ARGUMNT,4.2475000000000005,4.625,ENG,4.3774999999999995,,Undergraduate,76373,4.6225000000000005,4.8149999999999995,Spring,1,19,4.6850000000000005,4.625,4.5625,2014,15,3.67,TPC RHETORIC ARGUMNT,3.57,3.87,ENG,3.93,,Undergraduate,76373,3.73,4.47,Fall,9,16,3.64,3.8,3.93,2013,22,4.775,TPC RHETORIC ARGUMNT,4.82,4.819999999999999,ENG,4.82,,Undergraduate,76373,5.0,5.0,Spring,1,30,4.91,4.955,4.955,2013
15,3.9993333333333334,ARGUMENT,4.000666666666667,4.266,ENG,4.3373333333333335,7.304,Undergraduate,76373,4.400666666666666,4.801333333333334,Spring,1,25,3.9313333333333333,4.1979999999999995,4.204,2017,7,4.57,ARGUMENT,4.29,4.29,ENG,4.29,7.14,Undergraduate,76373,4.43,4.86,Fall,9,7,4.71,4.57,4.43,2016,10,4.9,ARGUMENT,4.9,4.9,ENG,4.9,9.0,Undergraduate,76373,4.9,4.9,Spring,1,16,4.8,4.9,4.8,2016,11,3.55,ARGUMENT,3.55,3.73,ENG,3.64,7.7,Undergraduate,76373,3.9100000000000006,4.45,Fall,9,17,3.9100000000000006,3.73,3.64,2015,11,4.73,TPC RHETORIC ARGUMNT,4.18,4.64,ENG,4.36,8.55,Undergraduate,76373,4.73,4.73,Fall,9,17,4.45,4.45,4.45,2014
7,4.57,ARGUMENT,4.29,4.29,ENG,4.29,7.14,Undergraduate,76373,4.43,4.86,Fall,9,7,4.71,4.57,4.43,2016,10,4.9,ARGUMENT,4.9,4.9,ENG,4.9,9.0,Undergraduate,76373,4.9,4.9,Spring,1,16,4.8,4.9,4.8,2016,11,3.55,ARGUMENT,3.55,3.73,ENG,3.64,7.7,Undergraduate,76373,3.9100000000000006,4.45,Fall,9,17,3.9100000000000006,3.73,3.64,2015,11,4.73,TPC RHETORIC ARGUMNT,4.18,4.64,ENG,4.36,8.55,Undergraduate,76373,4.73,4.73,Fall,9,17,4.45,4.45,4.45,2014,16,4.6225000000000005,TPC RHETORIC ARGUMNT,4.2475000000000005,4.625,ENG,4.3774999999999995,,Undergraduate,76373,4.6225000000000005,4.8149999999999995,Spring,1,19,4.6850000000000005,4.625,4.5625,2014
11,4.18,ARGUMENT,4.0,4.27,ENG,4.55,9.18,Undergraduate,76373,4.18,4.91,Fall,9,12,4.45,4.27,4.36,2017,15,3.9993333333333334,ARGUMENT,4.000666666666667,4.266,ENG,4.3373333333333335,7.304,Undergraduate,76373,4.400666666666666,4.801333333333334,Spring,1,25,3.9313333333333333,4.1979999999999995,4.204,2017,7,4.57,ARGUMENT,4.29,4.29,ENG,4.29,7.14,Undergraduate,76373,4.43,4.86,Fall,9,7,4.71,4.57,4.43,2016,10,4.9,ARGUMENT,4.9,4.9,ENG,4.9,9.0,Undergraduate,76373,4.9,4.9,Spring,1,16,4.8,4.9,4.8,2016,11,3.55,ARGUMENT,3.55,3.73,ENG,3.64,7.7,Undergraduate,76373,3.9100000000000006,4.45,Fall,9,17,3.9100000000000006,3.73,3.64,2015
6,4.17,MAGAZINE WRITING,4.33,4.17,ENG,4.33,9.0,Undergraduate,76375,4.5,4.33,Fall,9,9,4.33,4.17,4.5,2017,4,4.5,MAGAZINE WRITING,5.0,4.0,ENG,5.0,6.5,Undergraduate,76375,5.0,5.0,Fall,9,10,5.0,4.25,4.75,2016,9,4.0,MAGAZINE WRITING,4.11,3.44,ENG,4.67,7.0,Undergraduate,76375,4.67,4.67,Fall,9,15,4.22,4.0,4.22,2015,7,4.29,MAGAZINE WRITING,4.29,3.71,ENG,4.43,5.86,Undergraduate,76375,5.0,5.0,Fall,9,10,4.86,4.71,4.71,2014,2,4.0,MAGAZINE WRITING,4.0,3.5,ENG,4.0,,Undergraduate,76375,3.5,4.0,Fall,9,6,4.0,4.0,4.0,2013
9,3.8899999999999997,LITERACY: ED THRY PR,3.8899999999999997,3.67,ENG,3.67,9.33,Undergraduate,76378,4.11,4.0,Spring,1,15,4.22,3.56,4.0,2017,6,3.0,LITERACY: ED THRY PR,3.33,2.67,ENG,3.67,7.25,Undergraduate,76378,4.0,4.5,Spring,1,10,3.83,2.67,3.17,2016,3,4.33,LITERACY: ED THRY PR,4.67,2.67,ENG,5.0,9.0,Undergraduate,76378,5.0,4.67,Spring,1,4,5.0,4.33,4.67,2015,4,3.75,LITERACY: ED THRY PR,4.25,3.5,ENG,4.5,,Undergraduate,76378,5.0,5.0,Spring,1,5,4.75,3.75,4.25,2014,4,4.5,LITERACY: ED THRY PR,5.0,4.5,ENG,5.0,,Undergraduate,76378,4.75,4.75,Spring,1,10,5.0,4.75,5.0,2013
8,4.25,LANGUAGE & CULTURE,4.25,4.5,ENG,4.63,8.75,Undergraduate,76386,4.5,4.75,Fall,9,8,3.88,4.0,4.38,2014,1,5.0,LANGUAGE & CULTURE,4.0,4.0,ENG,4.0,,Undergraduate,76386,5.0,5.0,Summer,5,5,5.0,4.0,5.0,2014,14,4.785714285714286,LANGUAGE & CULTURE,4.5,4.714285714285714,ENG,4.642857142857143,,Undergraduate,76386,4.857142857142857,4.928571428571429,Spring,1,22,4.642857142857143,4.642857142857143,4.642857142857143,2014,10,4.3,LANGUAGE & CULTURE,4.0,4.4,ENG,3.8,,Undergraduate,76386,4.3,4.8,Fall,9,11,4.4,4.1,4.2,2013,6,4.83,LANGUAGE & CULTURE,4.33,4.83,ENG,4.5,,Undergraduate,76386,5.0,5.0,Summer,5,8,4.83,5.0,5.0,2013
7,4.29,LANGUAGE & CULTURE,4.14,4.43,ENG,4.43,8.0,Undergraduate,76386,4.57,4.86,Spring,1,10,4.43,4.0,4.29,2015,8,4.25,LANGUAGE & CULTURE,4.25,4.5,ENG,4.63,8.75,Undergraduate,76386,4.5,4.75,Fall,9,8,3.88,4.0,4.38,2014,1,5.0,LANGUAGE & CULTURE,4.0,4.0,ENG,4.0,,Undergraduate,76386,5.0,5.0,Summer,5,5,5.0,4.0,5.0,2014,14,4.785714285714286,LANGUAGE & CULTURE,4.5,4.714285714285714,ENG,4.642857142857143,,Undergraduate,76386,4.857142857142857,4.928571428571429,Spring,1,22,4.642857142857143,4.642857142857143,4.642857142857143,2014,10,4.3,LANGUAGE & CULTURE,4.0,4.4,ENG,3.8,,Undergraduate,76386,4.3,4.8,Fall,9,11,4.4,4.1,4.2,2013
1,5.0,LANGUAGE & CULTURE,4.0,4.0,ENG,4.0,,Undergraduate,76386,5.0,5.0,Summer,5,5,5.0,4.0,5.0,2014,14,4.785714285714286,LANGUAGE & CULTURE,4.5,4.714285714285714,ENG,4.642857142857143,,Undergraduate,76386,4.857142857142857,4.928571428571429,Spring,1,22,4.642857142857143,4.642857142857143,4.642857142857143,2014,10,4.3,LANGUAGE & CULTURE,4.0,4.4,ENG,3.8,,Undergraduate,76386,4.3,4.8,Fall,9,11,4.4,4.1,4.2,2013,6,4.83,LANGUAGE & CULTURE,4.33,4.83,ENG,4.5,,Undergraduate,76386,5.0,5.0,Summer,5,8,4.83,5.0,5.0,2013,15,4.666666666666667,LANGUAGE & CULTURE,4.466666666666667,4.266666666666667,ENG,4.6,,Undergraduate,76386,4.733333333333333,4.8,Spring,1,18,4.6,4.466666666666667,4.533333333333333,2013
18,4.444999999999999,LANGUAGE & CULTURE,4.555000000000001,4.555000000000001,ENG,4.835,8.335,Undergraduate,76386,4.779999999999999,4.89,Fall,9,21,4.67,4.67,4.555000000000001,2016,19,4.159999999999999,LANGUAGE & CULTURE,4.106315789473684,4.423684210526315,ENG,4.317368421052632,8.157368421052633,Undergraduate,76386,4.366842105263157,4.52421052631579,Fall,9,22,4.0552631578947365,4.159473684210527,4.213157894736843,2015,7,4.29,LANGUAGE & CULTURE,4.14,4.43,ENG,4.43,8.0,Undergraduate,76386,4.57,4.86,Spring,1,10,4.43,4.0,4.29,2015,8,4.25,LANGUAGE & CULTURE,4.25,4.5,ENG,4.63,8.75,Undergraduate,76386,4.5,4.75,Fall,9,8,3.88,4.0,4.38,2014,1,5.0,LANGUAGE & CULTURE,4.0,4.0,ENG,4.0,,Undergraduate,76386,5.0,5.0,Summer,5,5,5.0,4.0,5.0,2014
12,4.42,LANGUAGE & CULTURE,4.5,4.5,ENG,4.42,8.0,Undergraduate,76386,4.83,4.83,Fall,9,16,4.58,4.5,4.92,2017,18,4.444999999999999,LANGUAGE & CULTURE,4.555000000000001,4.555000000000001,ENG,4.835,8.335,Undergraduate,76386,4.779999999999999,4.89,Fall,9,21,4.67,4.67,4.555000000000001,2016,19,4.159999999999999,LANGUAGE & CULTURE,4.106315789473684,4.423684210526315,ENG,4.317368421052632,8.157368421052633,Undergraduate,76386,4.366842105263157,4.52421052631579,Fall,9,22,4.0552631578947365,4.159473684210527,4.213157894736843,2015,7,4.29,LANGUAGE & CULTURE,4.14,4.43,ENG,4.43,8.0,Undergraduate,76386,4.57,4.86,Spring,1,10,4.43,4.0,4.29,2015,8,4.25,LANGUAGE & CULTURE,4.25,4.5,ENG,4.63,8.75,Undergraduate,76386,4.5,4.75,Fall,9,8,3.88,4.0,4.38,2014
19,4.159999999999999,LANGUAGE & CULTURE,4.106315789473684,4.423684210526315,ENG,4.317368421052632,8.157368421052633,Undergraduate,76386,4.366842105263157,4.52421052631579,Fall,9,22,4.0552631578947365,4.159473684210527,4.213157894736843,2015,7,4.29,LANGUAGE & CULTURE,4.14,4.43,ENG,4.43,8.0,Undergraduate,76386,4.57,4.86,Spring,1,10,4.43,4.0,4.29,2015,8,4.25,LANGUAGE & CULTURE,4.25,4.5,ENG,4.63,8.75,Undergraduate,76386,4.5,4.75,Fall,9,8,3.88,4.0,4.38,2014,1,5.0,LANGUAGE & CULTURE,4.0,4.0,ENG,4.0,,Undergraduate,76386,5.0,5.0,Summer,5,5,5.0,4.0,5.0,2014,14,4.785714285714286,LANGUAGE & CULTURE,4.5,4.714285714285714,ENG,4.642857142857143,,Undergraduate,76386,4.857142857142857,4.928571428571429,Spring,1,22,4.642857142857143,4.642857142857143,4.642857142857143,2014
7,4.71,RHETORICAL GRAMMAR,4.0,4.57,ENG,4.57,6.71,Undergraduate,76389,4.57,4.71,Spring,1,12,4.43,4.43,4.57,2016,3,5.0,RHETORICAL GRAMMAR,5.0,5.0,ENG,5.0,8.0,Undergraduate,76389,5.0,5.0,Fall,9,3,5.0,5.0,5.0,2015,15,4.67,RHETORICAL GRAMMAR,4.33,4.67,ENG,4.73,7.0,Undergraduate,76389,4.87,4.8,Spring,1,15,4.53,4.67,4.67,2015,14,4.5,RHETORICAL GRAMMAR,4.36,4.64,ENG,4.5,,Undergraduate,76389,4.79,4.79,Spring,1,15,4.07,4.36,4.5,2014,15,4.0,RHETORICAL GRAMMAR,3.73,3.8,ENG,3.67,,Undergraduate,76389,4.2,4.4,Spring,1,19,3.87,3.67,3.47,2013
3,4.67,RHETORICAL GRAMMAR,4.67,4.33,ENG,4.33,8.0,Undergraduate,76389,5.0,4.67,Fall,9,8,4.33,4.67,4.67,2016,7,4.71,RHETORICAL GRAMMAR,4.0,4.57,ENG,4.57,6.71,Undergraduate,76389,4.57,4.71,Spring,1,12,4.43,4.43,4.57,2016,3,5.0,RHETORICAL GRAMMAR,5.0,5.0,ENG,5.0,8.0,Undergraduate,76389,5.0,5.0,Fall,9,3,5.0,5.0,5.0,2015,15,4.67,RHETORICAL GRAMMAR,4.33,4.67,ENG,4.73,7.0,Undergraduate,76389,4.87,4.8,Spring,1,15,4.53,4.67,4.67,2015,14,4.5,RHETORICAL GRAMMAR,4.36,4.64,ENG,4.5,,Undergraduate,76389,4.79,4.79,Spring,1,15,4.07,4.36,4.5,2014
