0_answers,0_clear_goals,0_course_name,0_course_rate,0_course_requirements,0_dept,0_feedback,0_hrs_week,0_level,0_num,0_prof_interest,0_respect,0_semester,0_semester_int,0_students,0_subject_importance,0_subject_matter,0_teaching_rate,0_year,1_answers,1_clear_goals,1_course_name,1_course_rate,1_course_requirements,1_dept,1_feedback,1_hrs_week,1_level,1_num,1_prof_interest,1_respect,1_semester,1_semester_int,1_students,1_subject_importance,1_subject_matter,1_teaching_rate,1_year,2_answers,2_clear_goals,2_course_name,2_course_rate,2_course_requirements,2_dept,2_feedback,2_hrs_week,2_level,2_num,2_prof_interest,2_respect,2_semester,2_semester_int,2_students,2_subject_importance,2_subject_matter,2_teaching_rate,2_year,frequency
22,4.270909090909091,SURVEY FORMS: POETRY,4.318181818181818,4.136363636363637,ENG,4.452727272727273,5.545454545454546,Undergraduate,76265,4.545454545454546,4.58909090909091,Spring,1,33,4.456363636363636,4.501818181818181,4.318181818181818,2017,22,4.636363636363637,SURVEY FORMS: POETRY,4.770909090909091,4.547272727272727,ENG,4.634545454545455,6.609090909090909,Undergraduate,76265,4.7272727272727275,4.956363636363636,Fall,9,35,4.543636363636364,4.7727272727272725,4.765454545454546,2016,23,4.521739130434782,SURVEY FORMS: POETRY,4.56695652173913,4.563478260869566,ENG,4.74304347826087,5.439565217391304,Undergraduate,76265,4.655652173913043,4.740434782608696,Spring,1,33,4.783478260869566,4.740434782608696,4.608695652173913,2016,101
11,4.73,SURVY FRM SCREENWRTG,4.45,4.55,ENG,4.82,9.36,Undergraduate,76269,4.82,4.45,Fall,9,17,4.82,4.73,4.73,2016,14,4.14,SURVY FRM SCREENWRTG,4.07,3.71,ENG,4.07,7.36,Undergraduate,76269,4.29,3.93,Spring,1,20,4.43,4.36,3.86,2016,10,3.6,SURVY FRM SCREENWRTG,3.4,3.5,ENG,3.7,7.4,Undergraduate,76269,3.6,3.3,Fall,9,17,3.9,3.6,3.6,2015,101
14,4.14,SURVY FRM SCREENWRTG,4.07,3.71,ENG,4.07,7.36,Undergraduate,76269,4.29,3.93,Spring,1,20,4.43,4.36,3.86,2016,10,3.6,SURVY FRM SCREENWRTG,3.4,3.5,ENG,3.7,7.4,Undergraduate,76269,3.6,3.3,Fall,9,17,3.9,3.6,3.6,2015,12,4.33,SURVY FRM SCREENWRTG,4.25,3.83,ENG,4.25,6.36,Undergraduate,76269,4.5,4.0,Spring,1,21,4.5,4.42,4.08,2015,101
10,3.9,SURVY FRM SCREENWRTG,4.1,3.7,ENG,4.2,5.3,Undergraduate,76269,4.3,4.5,Fall,9,17,4.2,4.2,3.9,2017,5,4.0,SURVY FRM SCREENWRTG,4.2,3.4,ENG,4.0,7.25,Undergraduate,76269,4.6,4.2,Spring,1,18,4.6,4.6,4.2,2017,11,4.73,SURVY FRM SCREENWRTG,4.45,4.55,ENG,4.82,9.36,Undergraduate,76269,4.82,4.45,Fall,9,17,4.82,4.73,4.73,2016,101
5,4.0,SURVY FRM SCREENWRTG,4.2,3.4,ENG,4.0,7.25,Undergraduate,76269,4.6,4.2,Spring,1,18,4.6,4.6,4.2,2017,11,4.73,SURVY FRM SCREENWRTG,4.45,4.55,ENG,4.82,9.36,Undergraduate,76269,4.82,4.45,Fall,9,17,4.82,4.73,4.73,2016,14,4.14,SURVY FRM SCREENWRTG,4.07,3.71,ENG,4.07,7.36,Undergraduate,76269,4.29,3.93,Spring,1,20,4.43,4.36,3.86,2016,101
143,4.727832167832167,WRITNG FOR PROFESSNS,4.471468531468532,4.706853146853146,ENG,4.6504895104895105,7.861608391608391,Undergraduate,76270,4.777272727272727,4.874335664335664,Spring,1,173,4.65062937062937,4.728531468531469,4.678321678321678,2016,74,4.657162162162162,WRITNG FOR PROFESSNS,4.3233783783783775,4.472162162162162,ENG,4.607432432432433,6.743108108108108,Undergraduate,76270,4.555540540540541,4.73027027027027,Fall,9,87,4.5132432432432426,4.513918918918918,4.44472972972973,2015,13,4.8076923076923075,WRITNG FOR PROFESSNS,4.769230769230769,4.884615384615385,ENG,4.884615384615385,8.461538461538462,Undergraduate,76270,5.0,5.0,Summer,5,13,5.0,5.0,4.923076923076923,2015,111
15,4.535333333333333,WRITNG FOR PROFESSNS,4.602,4.536,ENG,4.601333333333334,13.398666666666665,Undergraduate,76270,4.601333333333334,4.800666666666667,Summer,5,20,4.734,4.668000000000001,4.602,2016,143,4.727832167832167,WRITNG FOR PROFESSNS,4.471468531468532,4.706853146853146,ENG,4.6504895104895105,7.861608391608391,Undergraduate,76270,4.777272727272727,4.874335664335664,Spring,1,173,4.65062937062937,4.728531468531469,4.678321678321678,2016,74,4.657162162162162,WRITNG FOR PROFESSNS,4.3233783783783775,4.472162162162162,ENG,4.607432432432433,6.743108108108108,Undergraduate,76270,4.555540540540541,4.73027027027027,Fall,9,87,4.5132432432432426,4.513918918918918,4.44472972972973,2015,111
74,4.657162162162162,WRITNG FOR PROFESSNS,4.3233783783783775,4.472162162162162,ENG,4.607432432432433,6.743108108108108,Undergraduate,76270,4.555540540540541,4.73027027027027,Fall,9,87,4.5132432432432426,4.513918918918918,4.44472972972973,2015,13,4.8076923076923075,WRITNG FOR PROFESSNS,4.769230769230769,4.884615384615385,ENG,4.884615384615385,8.461538461538462,Undergraduate,76270,5.0,5.0,Summer,5,13,5.0,5.0,4.923076923076923,2015,94,4.647978723404256,WRITNG FOR PROFESSNS,4.43468085106383,4.574468085106383,ENG,4.659468085106383,7.533191489361702,Undergraduate,76270,4.6450000000000005,4.831063829787234,Spring,1,119,4.648723404255319,4.677553191489363,4.51,2015,111
138,4.696231884057971,WRITNG FOR PROFESSNS,4.322463768115942,4.601739130434782,ENG,4.6800000000000015,7.472173913043477,Undergraduate,76270,4.6863768115942035,4.826739130434782,Spring,1,183,4.608985507246376,4.695144927536233,4.608623188405797,2017,122,4.549180327868853,WRITNG FOR PROFESSNS,4.149508196721311,4.44172131147541,ENG,4.447049180327869,7.655081967213114,Undergraduate,76270,4.614590163934427,4.798934426229509,Fall,9,171,4.428770491803278,4.477131147540984,4.459016393442623,2016,15,4.535333333333333,WRITNG FOR PROFESSNS,4.602,4.536,ENG,4.601333333333334,13.398666666666665,Undergraduate,76270,4.601333333333334,4.800666666666667,Summer,5,20,4.734,4.668000000000001,4.602,2016,111
7,5.0,WRITNG FOR PROFESSNS,4.86,5.0,ENG,4.86,11.0,Undergraduate,76270,5.0,5.0,Summer,5,8,4.86,5.0,5.0,2017,138,4.696231884057971,WRITNG FOR PROFESSNS,4.322463768115942,4.601739130434782,ENG,4.6800000000000015,7.472173913043477,Undergraduate,76270,4.6863768115942035,4.826739130434782,Spring,1,183,4.608985507246376,4.695144927536233,4.608623188405797,2017,122,4.549180327868853,WRITNG FOR PROFESSNS,4.149508196721311,4.44172131147541,ENG,4.447049180327869,7.655081967213114,Undergraduate,76270,4.614590163934427,4.798934426229509,Fall,9,171,4.428770491803278,4.477131147540984,4.459016393442623,2016,111
122,4.549180327868853,WRITNG FOR PROFESSNS,4.149508196721311,4.44172131147541,ENG,4.447049180327869,7.655081967213114,Undergraduate,76270,4.614590163934427,4.798934426229509,Fall,9,171,4.428770491803278,4.477131147540984,4.459016393442623,2016,15,4.535333333333333,WRITNG FOR PROFESSNS,4.602,4.536,ENG,4.601333333333334,13.398666666666665,Undergraduate,76270,4.601333333333334,4.800666666666667,Summer,5,20,4.734,4.668000000000001,4.602,2016,143,4.727832167832167,WRITNG FOR PROFESSNS,4.471468531468532,4.706853146853146,ENG,4.6504895104895105,7.861608391608391,Undergraduate,76270,4.777272727272727,4.874335664335664,Spring,1,173,4.65062937062937,4.728531468531469,4.678321678321678,2016,111
122,4.574508196721312,WRITNG FOR PROFESSNS,4.312704918032787,4.532786885245901,ENG,4.588852459016394,6.720573770491804,Undergraduate,76270,4.697540983606556,4.695901639344263,Fall,9,165,4.5468032786885235,4.557459016393443,4.58172131147541,2017,7,5.0,WRITNG FOR PROFESSNS,4.86,5.0,ENG,4.86,11.0,Undergraduate,76270,5.0,5.0,Summer,5,8,4.86,5.0,5.0,2017,138,4.696231884057971,WRITNG FOR PROFESSNS,4.322463768115942,4.601739130434782,ENG,4.6800000000000015,7.472173913043477,Undergraduate,76270,4.6863768115942035,4.826739130434782,Spring,1,183,4.608985507246376,4.695144927536233,4.608623188405797,2017,111
6,3.67,INTR PROF TECH WRIT,4.0,3.83,ENG,3.67,11.17,Undergraduate,76271,4.17,4.5,Fall,9,13,4.0,3.67,3.67,2016,12,4.5,INTR PROF TECH WRIT,4.5,4.58,ENG,4.67,8.0,Undergraduate,76271,5.0,5.0,Spring,1,17,4.83,4.83,4.67,2016,17,3.76,INTR PROF TECH WRIT,4.41,3.76,ENG,4.41,6.06,Undergraduate,76271,4.71,4.82,Fall,9,18,4.59,4.24,4.24,2015,101
12,4.5,INTR PROF TECH WRIT,4.5,4.58,ENG,4.67,8.0,Undergraduate,76271,5.0,5.0,Spring,1,17,4.83,4.83,4.67,2016,17,3.76,INTR PROF TECH WRIT,4.41,3.76,ENG,4.41,6.06,Undergraduate,76271,4.71,4.82,Fall,9,18,4.59,4.24,4.24,2015,7,4.29,INTR PROF TECH WRIT,4.14,4.0,ENG,4.43,11.14,Undergraduate,76271,4.86,4.86,Spring,1,17,4.57,4.14,4.83,2015,101
9,4.67,INTR PROF TECH WRIT,4.67,4.67,ENG,4.56,6.67,Undergraduate,76271,5.0,5.0,Fall,9,16,4.78,4.44,4.67,2017,13,4.92,INTR PROF TECH WRIT,4.92,4.92,ENG,5.0,6.62,Undergraduate,76271,5.0,5.0,Spring,1,14,4.67,4.92,5.0,2017,6,3.67,INTR PROF TECH WRIT,4.0,3.83,ENG,3.67,11.17,Undergraduate,76271,4.17,4.5,Fall,9,13,4.0,3.67,3.67,2016,101
13,4.92,INTR PROF TECH WRIT,4.92,4.92,ENG,5.0,6.62,Undergraduate,76271,5.0,5.0,Spring,1,14,4.67,4.92,5.0,2017,6,3.67,INTR PROF TECH WRIT,4.0,3.83,ENG,3.67,11.17,Undergraduate,76271,4.17,4.5,Fall,9,13,4.0,3.67,3.67,2016,12,4.5,INTR PROF TECH WRIT,4.5,4.58,ENG,4.67,8.0,Undergraduate,76271,5.0,5.0,Spring,1,17,4.83,4.83,4.67,2016,101
5,4.6,INTERPRETIVE PRACTCS,4.6,4.6,ENG,4.4,6.8,Undergraduate,76294,4.6,4.4,Fall,9,11,4.6,4.6,4.6,2017,11,4.910909090909091,INTERPRETIVE PRACTCS,4.637272727272727,4.815454545454545,ENG,4.910909090909091,10.818181818181818,Undergraduate,76294,4.7263636363636365,5.0,Fall,9,14,4.815454545454545,4.910909090909091,4.910909090909091,2016,8,4.29,INTERPRETIVE PRACTCS,4.25,4.25,ENG,4.63,7.25,Undergraduate,76294,4.5,4.5,Fall,9,14,4.38,4.25,4.25,2015,1
11,4.910909090909091,INTERPRETIVE PRACTCS,4.637272727272727,4.815454545454545,ENG,4.910909090909091,10.818181818181818,Undergraduate,76294,4.7263636363636365,5.0,Fall,9,14,4.815454545454545,4.910909090909091,4.910909090909091,2016,8,4.29,INTERPRETIVE PRACTCS,4.25,4.25,ENG,4.63,7.25,Undergraduate,76294,4.5,4.5,Fall,9,14,4.38,4.25,4.25,2015,4,4.75,INTERPRETIVE PRACTCS,4.5,5.0,ENG,4.25,16.33,Undergraduate,76294,4.5,5.0,Spring,1,7,4.75,4.25,4.75,2015,110
3,5.0,INTRO RUSSIAN CULTR,5.0,4.67,ENG,4.67,10.0,Undergraduate,76295,5.0,4.67,Fall,9,5,5.0,4.67,5.0,2017,2,4.5,TPCS RSSN LNG & CLTR,4.5,5.0,ENG,5.0,8.0,Undergraduate,76295,5.0,4.5,Fall,9,3,5.0,4.5,4.5,2016,1,5.0,TPCS RSSN LNG & CLTR,5.0,5.0,ENG,5.0,8.0,Undergraduate,76295,5.0,5.0,Fall,9,2,5.0,5.0,5.0,2015,1
1,5.0,TPCS RUSSN LANG CLTR,5.0,5.0,ENG,5.0,8.0,Undergraduate,76297,5.0,5.0,Spring,1,2,5.0,5.0,5.0,2017,2,5.0,RUSSIAS DEMONS,5.0,5.0,ENG,5.0,9.5,Undergraduate,76297,5.0,5.0,Spring,1,3,5.0,5.0,5.0,2016,4,4.25,RUSSIAS DEMONS,4.0,4.5,ENG,4.25,7.25,Undergraduate,76297,4.25,4.75,Spring,1,6,3.75,4.5,4.25,2015,1
2,5.0,GLOBAL COMMUNICATION,4.5,5.0,ENG,4.5,8.0,Undergraduate,76302,5.0,5.0,Fall,9,2,5.0,5.0,4.5,2017,6,5.0,GLOBAL COMMUNICATION,4.835,5.0,ENG,5.0,7.5,Undergraduate,76302,4.835,5.0,Fall,9,8,5.0,5.0,5.0,2016,3,4.67,GLOBAL COMMUNICATION,4.67,4.33,ENG,4.0,9.0,Undergraduate,76302,4.67,4.67,Fall,9,4,5.0,5.0,4.67,2015,1
1,5.0,EDITING & PUBLISH,5.0,5.0,ENG,5.0,2.0,Undergraduate,76306,5.0,5.0,Fall,9,5,5.0,5.0,5.0,2017,1,5.0,EDITING & PUBLISH,5.0,5.0,ENG,5.0,11.0,Undergraduate,76306,5.0,5.0,Spring,1,2,5.0,5.0,5.0,2017,4,4.75,EDITING & PUBLISH,4.5,4.5,ENG,4.75,5.75,Undergraduate,76306,4.5,4.75,Fall,9,6,4.75,4.25,4.5,2016,101
1,5.0,EDITING & PUBLISH,5.0,5.0,ENG,5.0,11.0,Undergraduate,76306,5.0,5.0,Spring,1,2,5.0,5.0,5.0,2017,4,4.75,EDITING & PUBLISH,4.5,4.5,ENG,4.75,5.75,Undergraduate,76306,4.5,4.75,Fall,9,6,4.75,4.25,4.5,2016,2,5.0,EDITING & PUBLISH,5.0,5.0,ENG,5.0,5.0,Undergraduate,76306,5.0,5.0,Spring,1,3,5.0,5.0,5.0,2016,101
3,4.0,CONTEMP AMRCN FIC,4.33,4.33,ENG,5.0,9.0,Undergraduate,76317,4.33,4.33,Spring,1,6,4.33,4.0,4.33,2017,7,4.57,CONTEMP AMRCN FIC,4.43,4.29,ENG,4.57,8.0,Undergraduate,76317,4.43,4.71,Spring,1,12,4.57,4.29,4.57,2016,10,4.3,CONTEMP AMRCN FIC,4.2,4.0,ENG,4.6,8.3,Undergraduate,76317,4.3,4.2,Spring,1,16,4.5,4.4,4.5,2015,1
2,4.5,LANGUAGE & PLACE,4.5,4.5,ENG,5.0,9.5,Undergraduate,76324,5.0,5.0,Fall,9,4,4.0,4.5,4.5,2017,2,5.0,ADV ACADEMIC WRITING,5.0,5.0,ENG,5.0,8.0,Undergraduate,76324,5.0,5.0,Spring,1,2,5.0,5.0,5.0,2017,4,4.75,RHETORIC & LEADERSHP,5.0,4.75,ENG,4.75,11.0,Undergraduate,76324,4.5,4.5,Fall,9,5,5.0,4.75,4.75,2015,101
10,4.3,GENDER STUDIES,4.1,4.44,ENG,4.1,8.0,Undergraduate,76342,4.5,4.9,Spring,1,17,4.2,4.3,4.3,2017,14,4.64,GENDER STUDIES,4.36,4.71,ENG,4.64,8.0,Undergraduate,76342,4.64,4.93,Spring,1,15,4.71,4.43,4.64,2016,9,4.44,LOVE CULTRL HISTORY,4.44,4.67,ENG,4.56,7.0,Undergraduate,76342,4.67,4.89,Spring,1,13,4.56,4.56,4.33,2015,1
3,3.67,PLANNING TESTNG DOCS,3.33,2.67,ENG,3.67,11.0,Undergraduate,76359,4.33,4.67,Fall,9,4,4.67,3.33,3.0,2017,2,3.0,PLANNING TESTNG DOCS,3.0,2.0,ENG,3.5,11.0,Undergraduate,76359,4.5,4.0,Fall,9,5,4.5,3.5,3.0,2016,9,2.56,PLANNING TESTNG DOCS,1.8899999999999997,2.67,ENG,3.22,8.88,Undergraduate,76359,3.8899999999999997,4.33,Spring,1,9,2.44,2.33,2.44,2015,110
6,4.83,LITRY JOURNLM WRKSHP,4.67,4.67,ENG,5.0,6.5,Undergraduate,76360,5.0,5.0,Spring,1,13,4.83,4.5,4.83,2017,9,4.56,LITRY JOURNLM WRKSHP,4.56,4.22,ENG,4.89,8.38,Undergraduate,76360,4.89,4.89,Spring,1,15,4.78,4.56,4.56,2016,5,3.0,LITRY JOURNLM WRKSHP,3.6,2.6,ENG,4.4,6.2,Undergraduate,76360,4.6,4.8,Spring,1,13,4.0,3.8,3.6,2015,1
14,3.71,READING IN FORMS,3.64,3.29,ENG,3.64,5.0,Undergraduate,76364,4.43,4.86,Fall,9,16,4.0,3.64,3.79,2017,9,4.11,READING IN FORMS,4.44,4.11,ENG,4.33,7.0,Undergraduate,76364,4.78,4.56,Fall,9,17,4.67,4.56,4.44,2016,10,4.1,READING IN FORMS,4.3,3.9,ENG,3.9,6.5,Undergraduate,76364,4.6,4.0,Fall,9,18,4.5,4.4,4.2,2015,1
9,4.11,READING IN FORMS,4.44,4.11,ENG,4.33,7.0,Undergraduate,76364,4.78,4.56,Fall,9,17,4.67,4.56,4.44,2016,10,4.1,READING IN FORMS,4.3,3.9,ENG,3.9,6.5,Undergraduate,76364,4.6,4.0,Fall,9,18,4.5,4.4,4.2,2015,7,4.57,READING IN FORMS,4.71,4.29,ENG,4.29,7.57,Undergraduate,76364,5.0,5.0,Spring,1,16,4.71,4.57,4.57,2015,110
9,4.33,BEGINING POETRY WKSP,4.56,4.11,ENG,4.67,7.0,Undergraduate,76365,4.56,4.67,Fall,9,11,4.33,4.11,4.33,2016,1,2.0,BEGINING POETRY WKSP,2.0,1.0,ENG,4.0,5.0,Undergraduate,76365,3.0,2.0,Spring,1,7,3.0,3.0,2.0,2016,12,4.27,BEGINING POETRY WKSP,4.27,4.25,ENG,4.83,6.5,Undergraduate,76365,4.42,4.55,Fall,9,14,4.42,4.36,4.36,2015,101
1,2.0,BEGINING POETRY WKSP,2.0,1.0,ENG,4.0,5.0,Undergraduate,76365,3.0,2.0,Spring,1,7,3.0,3.0,2.0,2016,12,4.27,BEGINING POETRY WKSP,4.27,4.25,ENG,4.83,6.5,Undergraduate,76365,4.42,4.55,Fall,9,14,4.42,4.36,4.36,2015,2,3.0,BEGINING POETRY WKSP,3.0,3.0,ENG,3.0,6.5,Undergraduate,76365,5.0,3.5,Spring,1,8,5.0,3.0,3.0,2015,101
8,4.25,BEGINING POETRY WKSP,4.5,4.13,ENG,4.5,6.5,Undergraduate,76365,4.63,4.63,Fall,9,11,4.63,4.38,4.38,2017,11,4.64,BEGINING POETRY WKSP,4.64,4.55,ENG,4.73,7.45,Undergraduate,76365,4.64,4.73,Spring,1,15,4.82,4.82,4.64,2017,9,4.33,BEGINING POETRY WKSP,4.56,4.11,ENG,4.67,7.0,Undergraduate,76365,4.56,4.67,Fall,9,11,4.33,4.11,4.33,2016,101
11,4.64,BEGINING POETRY WKSP,4.64,4.55,ENG,4.73,7.45,Undergraduate,76365,4.64,4.73,Spring,1,15,4.82,4.82,4.64,2017,9,4.33,BEGINING POETRY WKSP,4.56,4.11,ENG,4.67,7.0,Undergraduate,76365,4.56,4.67,Fall,9,11,4.33,4.11,4.33,2016,1,2.0,BEGINING POETRY WKSP,2.0,1.0,ENG,4.0,5.0,Undergraduate,76365,3.0,2.0,Spring,1,7,3.0,3.0,2.0,2016,101
3,4.67,RPG WRITING WORKSHOP,4.33,4.0,ENG,4.0,11.0,Undergraduate,76368,5.0,4.67,Fall,9,3,4.67,4.33,4.0,2016,7,4.14,RPG WRITING WORKSHOP,4.43,4.14,ENG,4.0,13.5,Undergraduate,76368,4.29,3.57,Spring,1,10,4.29,4.43,3.86,2016,5,3.8,RPG WRITING WORKSHOP,3.6,3.6,ENG,4.0,8.0,Undergraduate,76368,3.8,4.0,Spring,1,12,3.6,4.0,4.0,2015,11
3,5.0,RPG WRITING WORKSHOP,5.0,4.67,ENG,4.67,11.0,Undergraduate,76368,5.0,4.67,Fall,9,5,5.0,4.67,5.0,2017,3,4.67,RPG WRITING WORKSHOP,4.33,4.0,ENG,4.0,11.0,Undergraduate,76368,5.0,4.67,Fall,9,3,4.67,4.33,4.0,2016,7,4.14,RPG WRITING WORKSHOP,4.43,4.14,ENG,4.0,13.5,Undergraduate,76368,4.29,3.57,Spring,1,10,4.29,4.43,3.86,2016,110
7,4.29,NEWS WRITING,4.29,4.29,ENG,4.57,7.57,Undergraduate,76372,4.0,4.57,Fall,9,12,4.57,4.43,4.0,2017,9,4.11,NEWS WRITING,4.22,4.0,ENG,4.22,6.33,Undergraduate,76372,4.44,4.78,Fall,9,14,4.44,4.11,4.22,2016,5,5.0,NEWS WRITING,4.8,5.0,ENG,4.8,7.4,Undergraduate,76372,5.0,5.0,Fall,9,9,5.0,4.8,5.0,2015,1
7,4.57,ARGUMENT,4.29,4.29,ENG,4.29,7.14,Undergraduate,76373,4.43,4.86,Fall,9,7,4.71,4.57,4.43,2016,10,4.9,ARGUMENT,4.9,4.9,ENG,4.9,9.0,Undergraduate,76373,4.9,4.9,Spring,1,16,4.8,4.9,4.8,2016,11,3.55,ARGUMENT,3.55,3.73,ENG,3.64,7.7,Undergraduate,76373,3.9100000000000006,4.45,Fall,9,17,3.9100000000000006,3.73,3.64,2015,101
11,4.18,ARGUMENT,4.0,4.27,ENG,4.55,9.18,Undergraduate,76373,4.18,4.91,Fall,9,12,4.45,4.27,4.36,2017,15,3.9993333333333334,ARGUMENT,4.000666666666667,4.266,ENG,4.3373333333333335,7.304,Undergraduate,76373,4.400666666666666,4.801333333333334,Spring,1,25,3.9313333333333333,4.1979999999999995,4.204,2017,7,4.57,ARGUMENT,4.29,4.29,ENG,4.29,7.14,Undergraduate,76373,4.43,4.86,Fall,9,7,4.71,4.57,4.43,2016,101
15,3.9993333333333334,ARGUMENT,4.000666666666667,4.266,ENG,4.3373333333333335,7.304,Undergraduate,76373,4.400666666666666,4.801333333333334,Spring,1,25,3.9313333333333333,4.1979999999999995,4.204,2017,7,4.57,ARGUMENT,4.29,4.29,ENG,4.29,7.14,Undergraduate,76373,4.43,4.86,Fall,9,7,4.71,4.57,4.43,2016,10,4.9,ARGUMENT,4.9,4.9,ENG,4.9,9.0,Undergraduate,76373,4.9,4.9,Spring,1,16,4.8,4.9,4.8,2016,101
6,4.17,MAGAZINE WRITING,4.33,4.17,ENG,4.33,9.0,Undergraduate,76375,4.5,4.33,Fall,9,9,4.33,4.17,4.5,2017,4,4.5,MAGAZINE WRITING,5.0,4.0,ENG,5.0,6.5,Undergraduate,76375,5.0,5.0,Fall,9,10,5.0,4.25,4.75,2016,9,4.0,MAGAZINE WRITING,4.11,3.44,ENG,4.67,7.0,Undergraduate,76375,4.67,4.67,Fall,9,15,4.22,4.0,4.22,2015,1
9,3.8899999999999997,LITERACY: ED THRY PR,3.8899999999999997,3.67,ENG,3.67,9.33,Undergraduate,76378,4.11,4.0,Spring,1,15,4.22,3.56,4.0,2017,6,3.0,LITERACY: ED THRY PR,3.33,2.67,ENG,3.67,7.25,Undergraduate,76378,4.0,4.5,Spring,1,10,3.83,2.67,3.17,2016,3,4.33,LITERACY: ED THRY PR,4.67,2.67,ENG,5.0,9.0,Undergraduate,76378,5.0,4.67,Spring,1,4,5.0,4.33,4.67,2015,1
12,4.42,LANGUAGE & CULTURE,4.5,4.5,ENG,4.42,8.0,Undergraduate,76386,4.83,4.83,Fall,9,16,4.58,4.5,4.92,2017,18,4.444999999999999,LANGUAGE & CULTURE,4.555000000000001,4.555000000000001,ENG,4.835,8.335,Undergraduate,76386,4.779999999999999,4.89,Fall,9,21,4.67,4.67,4.555000000000001,2016,19,4.159999999999999,LANGUAGE & CULTURE,4.106315789473684,4.423684210526315,ENG,4.317368421052632,8.157368421052633,Undergraduate,76386,4.366842105263157,4.52421052631579,Fall,9,22,4.0552631578947365,4.159473684210527,4.213157894736843,2015,1
18,4.444999999999999,LANGUAGE & CULTURE,4.555000000000001,4.555000000000001,ENG,4.835,8.335,Undergraduate,76386,4.779999999999999,4.89,Fall,9,21,4.67,4.67,4.555000000000001,2016,19,4.159999999999999,LANGUAGE & CULTURE,4.106315789473684,4.423684210526315,ENG,4.317368421052632,8.157368421052633,Undergraduate,76386,4.366842105263157,4.52421052631579,Fall,9,22,4.0552631578947365,4.159473684210527,4.213157894736843,2015,7,4.29,LANGUAGE & CULTURE,4.14,4.43,ENG,4.43,8.0,Undergraduate,76386,4.57,4.86,Spring,1,10,4.43,4.0,4.29,2015,110
3,4.67,RHETORICAL GRAMMAR,4.67,4.33,ENG,4.33,8.0,Undergraduate,76389,5.0,4.67,Fall,9,8,4.33,4.67,4.67,2016,7,4.71,RHETORICAL GRAMMAR,4.0,4.57,ENG,4.57,6.71,Undergraduate,76389,4.57,4.71,Spring,1,12,4.43,4.43,4.57,2016,3,5.0,RHETORICAL GRAMMAR,5.0,5.0,ENG,5.0,8.0,Undergraduate,76389,5.0,5.0,Fall,9,3,5.0,5.0,5.0,2015,101
7,4.71,RHETORICAL GRAMMAR,4.0,4.57,ENG,4.57,6.71,Undergraduate,76389,4.57,4.71,Spring,1,12,4.43,4.43,4.57,2016,3,5.0,RHETORICAL GRAMMAR,5.0,5.0,ENG,5.0,8.0,Undergraduate,76389,5.0,5.0,Fall,9,3,5.0,5.0,5.0,2015,15,4.67,RHETORICAL GRAMMAR,4.33,4.67,ENG,4.73,7.0,Undergraduate,76389,4.87,4.8,Spring,1,15,4.53,4.67,4.67,2015,101
10,4.9,RHETORICAL GRAMMAR,4.7,4.7,ENG,4.8,6.2,Undergraduate,76389,4.7,4.8,Spring,1,10,4.8,4.8,4.7,2017,3,4.67,RHETORICAL GRAMMAR,4.67,4.33,ENG,4.33,8.0,Undergraduate,76389,5.0,4.67,Fall,9,8,4.33,4.67,4.67,2016,7,4.71,RHETORICAL GRAMMAR,4.0,4.57,ENG,4.57,6.71,Undergraduate,76389,4.57,4.71,Spring,1,12,4.43,4.43,4.57,2016,101
4,5.0,STYLE,5.0,5.0,ENG,5.0,7.25,Undergraduate,76390,5.0,5.0,Summer,5,5,5.0,5.0,5.0,2016,14,5.0,STYLE,4.86,5.0,ENG,4.5,7.54,Undergraduate,76390,4.79,4.93,Spring,1,17,4.86,5.0,4.86,2016,14,5.0,STYLE,5.0,4.86,ENG,4.86,9.69,Undergraduate,76390,5.0,4.86,Fall,9,14,5.0,5.0,4.93,2015,111
14,5.0,STYLE,4.86,5.0,ENG,4.5,7.54,Undergraduate,76390,4.79,4.93,Spring,1,17,4.86,5.0,4.86,2016,14,5.0,STYLE,5.0,4.86,ENG,4.86,9.69,Undergraduate,76390,5.0,4.86,Fall,9,14,5.0,5.0,4.93,2015,12,5.0,STYLE,4.83,5.0,ENG,4.83,9.25,Undergraduate,76390,4.92,5.0,Spring,1,12,4.92,4.83,4.92,2015,101
12,4.83,STYLE,4.75,4.75,ENG,4.67,8.0,Undergraduate,76390,4.83,4.92,Spring,1,15,4.92,4.92,4.92,2017,13,4.618461538461538,STYLE,4.304615384615385,4.380769230769231,ENG,4.306153846153846,8.537692307692307,Undergraduate,76390,4.771538461538461,4.923846153846155,Fall,9,22,4.4653846153846155,4.617692307692308,4.305384615384615,2016,4,5.0,STYLE,5.0,5.0,ENG,5.0,7.25,Undergraduate,76390,5.0,5.0,Summer,5,5,5.0,5.0,5.0,2016,111
8,4.75,STYLE,4.75,4.75,ENG,4.5,7.25,Undergraduate,76390,4.75,4.88,Fall,9,8,4.75,4.75,4.88,2017,12,4.83,STYLE,4.75,4.75,ENG,4.67,8.0,Undergraduate,76390,4.83,4.92,Spring,1,15,4.92,4.92,4.92,2017,13,4.618461538461538,STYLE,4.304615384615385,4.380769230769231,ENG,4.306153846153846,8.537692307692307,Undergraduate,76390,4.771538461538461,4.923846153846155,Fall,9,22,4.4653846153846155,4.617692307692308,4.305384615384615,2016,101
